"unitid","institution name","year","C2011_A.First or Second Major","C2011_A.CIP Code -  2010 Classification","CipTitle","C2011_A.Award Level code","C2011_A_RV.Grand total","IDX_C"
"120342","Orange Coast College","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","5","-2"
"120342","Orange Coast College","2011","First major","'27'","Mathematics and Statistics","Associate's degree","24","-2"
"120342","Orange Coast College","2011","First major","'40'","Physical Sciences","Associate's degree","42","-2"
"120421","Oxnard College","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","7","-2"
"120421","Oxnard College","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","6","-2"
"120421","Oxnard College","2011","First major","'27'","Mathematics and Statistics","Associate's degree","8","-2"
"120838","Pacific States University","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","0","-2"
"120838","Pacific States University","2011","First major","'11'","Computer and Information Sciences and Support Services","Master's degree","9","-2"
"120865","Pacific Union College","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","4","-2"
"120865","Pacific Union College","2011","First major","'27'","Mathematics and Statistics","Bachelor's degree","0","-2"
"120865","Pacific Union College","2011","First major","'40'","Physical Sciences","Bachelor's degree","3","-2"
"120883","University of the Pacific","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","12","-2"
"120883","University of the Pacific","2011","First major","'14'","Engineering","Bachelor's degree","50","-2"
"120883","University of the Pacific","2011","First major","'14'","Engineering","Master's degree","25","-2"
"120883","University of the Pacific","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Bachelor's degree","8","-2"
"120883","University of the Pacific","2011","First major","'27'","Mathematics and Statistics","Bachelor's degree","7","-2"
"120883","University of the Pacific","2011","First major","'40'","Physical Sciences","Bachelor's degree","5","-2"
"120883","University of the Pacific","2011","Second major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","1","-2"
"120883","University of the Pacific","2011","Second major","'27'","Mathematics and Statistics","Bachelor's degree","7","-2"
"120971","Palomar College","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","11","-2"
"120971","Palomar College","2011","First major","'14'","Engineering","Associate's degree","1","-2"
"120971","Palomar College","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","26","-2"
"120971","Palomar College","2011","First major","'27'","Mathematics and Statistics","Associate's degree","10","-2"
"121150","Pepperdine University","2011","First major","'27'","Mathematics and Statistics","Bachelor's degree","9","-2"
"121150","Pepperdine University","2011","First major","'27'","Mathematics and Statistics","Master's degree","25","-2"
"121150","Pepperdine University","2011","First major","'40'","Physical Sciences","Bachelor's degree","7","-2"
"121257","Pitzer College","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","1","-2"
"121257","Pitzer College","2011","First major","'14'","Engineering","Bachelor's degree","0","-2"
"121257","Pitzer College","2011","First major","'27'","Mathematics and Statistics","Bachelor's degree","4","-2"
"121257","Pitzer College","2011","First major","'40'","Physical Sciences","Bachelor's degree","2","-2"
"121257","Pitzer College","2011","Second major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","1","-2"
"121257","Pitzer College","2011","Second major","'27'","Mathematics and Statistics","Bachelor's degree","0","-2"
"121257","Pitzer College","2011","Second major","'40'","Physical Sciences","Bachelor's degree","2","-2"
"121309","Point Loma Nazarene University","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","8","-2"
"121309","Point Loma Nazarene University","2011","First major","'14'","Engineering","Bachelor's degree","1","-2"
"121309","Point Loma Nazarene University","2011","First major","'27'","Mathematics and Statistics","Bachelor's degree","4","-2"
"121309","Point Loma Nazarene University","2011","First major","'40'","Physical Sciences","Bachelor's degree","6","-2"
"121309","Point Loma Nazarene University","2011","Second major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","0","-2"
"121309","Point Loma Nazarene University","2011","Second major","'14'","Engineering","Bachelor's degree","0","-2"
"121309","Point Loma Nazarene University","2011","Second major","'27'","Mathematics and Statistics","Bachelor's degree","2","-2"
"121309","Point Loma Nazarene University","2011","Second major","'40'","Physical Sciences","Bachelor's degree","0","-2"
"121345","Pomona College","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","7","-2"
"121345","Pomona College","2011","First major","'27'","Mathematics and Statistics","Bachelor's degree","16","-2"
"121345","Pomona College","2011","First major","'40'","Physical Sciences","Bachelor's degree","28","-2"
"121345","Pomona College","2011","Second major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","4","-2"
"121345","Pomona College","2011","Second major","'27'","Mathematics and Statistics","Bachelor's degree","1","-2"
"121345","Pomona College","2011","Second major","'40'","Physical Sciences","Bachelor's degree","1","-2"
"121363","Porterville College","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","3","-2"
"121363","Porterville College","2011","First major","'27'","Mathematics and Statistics","Associate's degree","1","-2"
"121381","Westwood College-South Bay","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","0","-2"
"121381","Westwood College-South Bay","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","13","-2"
"121381","Westwood College-South Bay","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","3","-2"
"121619","Santa Ana College","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","11","-2"
"121619","Santa Ana College","2011","First major","'14'","Engineering","Associate's degree","2","-2"
"121619","Santa Ana College","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","7","-2"
"121619","Santa Ana College","2011","First major","'27'","Mathematics and Statistics","Associate's degree","1","-2"
"121619","Santa Ana College","2011","First major","'40'","Physical Sciences","Associate's degree","33","-2"
"121691","University of Redlands","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","4","-2"
"121691","University of Redlands","2011","First major","'11'","Computer and Information Sciences and Support Services","Master's degree","28","-2"
"121691","University of Redlands","2011","First major","'27'","Mathematics and Statistics","Bachelor's degree","10","-2"
"121691","University of Redlands","2011","First major","'40'","Physical Sciences","Bachelor's degree","9","-2"
"121691","University of Redlands","2011","Second major","'27'","Mathematics and Statistics","Bachelor's degree","0","-2"
"121691","University of Redlands","2011","Second major","'40'","Physical Sciences","Bachelor's degree","0","-2"
"121707","College of the Redwoods","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","10","-2"
"121707","College of the Redwoods","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","9","-2"
"121886","Rio Hondo College","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","2","-2"
"121886","Rio Hondo College","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","11","-2"
"121901","Riverside City College","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","16","-2"
"121901","Riverside City College","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","7","-2"
"122180","Sacramento City College","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","28","-2"
"122180","Sacramento City College","2011","First major","'14'","Engineering","Associate's degree","5","-2"
"122180","Sacramento City College","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","23","-2"
"122180","Sacramento City College","2011","First major","'27'","Mathematics and Statistics","Associate's degree","8","-2"
"122180","Sacramento City College","2011","First major","'40'","Physical Sciences","Associate's degree","18","-2"
"122205","Saddleback College","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","15","-2"
"122205","Saddleback College","2011","First major","'14'","Engineering","Associate's degree","5","-2"
"122205","Saddleback College","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","1","-2"
"122205","Saddleback College","2011","First major","'27'","Mathematics and Statistics","Associate's degree","9","-2"
"122205","Saddleback College","2011","First major","'40'","Physical Sciences","Associate's degree","26","-2"
"122339","San Diego City College","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","8","-2"
"122339","San Diego City College","2011","First major","'14'","Engineering","Associate's degree","5","-2"
"122339","San Diego City College","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","8","-2"
"122339","San Diego City College","2011","First major","'27'","Mathematics and Statistics","Associate's degree","3","-2"
"122339","San Diego City College","2011","First major","'40'","Physical Sciences","Associate's degree","1","-2"
"122375","San Diego Mesa College","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","7","-2"
"122375","San Diego Mesa College","2011","First major","'27'","Mathematics and Statistics","Associate's degree","11","-2"
"122375","San Diego Mesa College","2011","First major","'40'","Physical Sciences","Associate's degree","6","-2"
"122384","San Diego Miramar College","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","6","-2"
"122384","San Diego Miramar College","2011","First major","'14'","Engineering","Associate's degree","6","-2"
"122384","San Diego Miramar College","2011","First major","'27'","Mathematics and Statistics","Associate's degree","15","-2"
"122384","San Diego Miramar College","2011","First major","'40'","Physical Sciences","Associate's degree","27","-2"
"122409","San Diego State University","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","34","-2"
"122409","San Diego State University","2011","First major","'11'","Computer and Information Sciences and Support Services","Master's degree","96","-2"
"122409","San Diego State University","2011","First major","'14'","Engineering","Bachelor's degree","268","-2"
"122409","San Diego State University","2011","First major","'14'","Engineering","Master's degree","122","-2"
"122409","San Diego State University","2011","First major","'14'","Engineering","Doctor's degree - research/scholarship (new degree classification)","2","-2"
"122409","San Diego State University","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Bachelor's degree","25","-2"
"122409","San Diego State University","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Master's degree","11","-2"
"122409","San Diego State University","2011","First major","'27'","Mathematics and Statistics","Bachelor's degree","68","-2"
"122409","San Diego State University","2011","First major","'27'","Mathematics and Statistics","Master's degree","37","-2"
"122409","San Diego State University","2011","First major","'40'","Physical Sciences","Bachelor's degree","58","-2"
"122409","San Diego State University","2011","First major","'40'","Physical Sciences","Master's degree","37","-2"
"122409","San Diego State University","2011","First major","'40'","Physical Sciences","Doctor's degree - research/scholarship (new degree classification)","2","-2"
"122409","San Diego State University","2011","Second major","'27'","Mathematics and Statistics","Bachelor's degree","2","-2"
"122409","San Diego State University","2011","Second major","'40'","Physical Sciences","Bachelor's degree","2","-2"
"122436","University of San Diego","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","3","-2"
"122436","University of San Diego","2011","First major","'14'","Engineering","Bachelor's degree","47","-2"
"122436","University of San Diego","2011","First major","'27'","Mathematics and Statistics","Bachelor's degree","4","-2"
"122436","University of San Diego","2011","First major","'40'","Physical Sciences","Bachelor's degree","9","-2"
"122436","University of San Diego","2011","Second major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","1","-2"
"122436","University of San Diego","2011","Second major","'27'","Mathematics and Statistics","Bachelor's degree","1","-2"
"122597","San Francisco State University","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","38","-2"
"122597","San Francisco State University","2011","First major","'11'","Computer and Information Sciences and Support Services","Master's degree","26","-2"
"122597","San Francisco State University","2011","First major","'14'","Engineering","Bachelor's degree","100","-2"
"122597","San Francisco State University","2011","First major","'14'","Engineering","Master's degree","24","-2"
"122597","San Francisco State University","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Bachelor's degree","7","-2"
"122597","San Francisco State University","2011","First major","'27'","Mathematics and Statistics","Bachelor's degree","40","-2"
"122597","San Francisco State University","2011","First major","'27'","Mathematics and Statistics","Master's degree","23","-2"
"122597","San Francisco State University","2011","First major","'40'","Physical Sciences","Bachelor's degree","35","-2"
"122597","San Francisco State University","2011","First major","'40'","Physical Sciences","Master's degree","32","-2"
"122597","San Francisco State University","2011","Second major","'14'","Engineering","Bachelor's degree","1","-2"
"122597","San Francisco State University","2011","Second major","'15'","Engineering Technologies and Engineering-related Fields","Bachelor's degree","1","-2"
"122597","San Francisco State University","2011","Second major","'27'","Mathematics and Statistics","Bachelor's degree","4","-2"
"122597","San Francisco State University","2011","Second major","'40'","Physical Sciences","Bachelor's degree","4","-2"
"122612","University of San Francisco","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","36","-2"
"122612","University of San Francisco","2011","First major","'11'","Computer and Information Sciences and Support Services","Master's degree","39","-2"
"122612","University of San Francisco","2011","First major","'27'","Mathematics and Statistics","Bachelor's degree","0","-2"
"122612","University of San Francisco","2011","First major","'40'","Physical Sciences","Bachelor's degree","19","-2"
"122612","University of San Francisco","2011","First major","'40'","Physical Sciences","Master's degree","3","-2"
"122612","University of San Francisco","2011","Second major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","0","-2"
"122612","University of San Francisco","2011","Second major","'27'","Mathematics and Statistics","Bachelor's degree","6","-2"
"122612","University of San Francisco","2011","Second major","'40'","Physical Sciences","Bachelor's degree","1","-2"
"122658","San Joaquin Delta College","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","13","-2"
"122658","San Joaquin Delta College","2011","First major","'14'","Engineering","Associate's degree","12","-2"
"122658","San Joaquin Delta College","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","22","-2"
"122658","San Joaquin Delta College","2011","First major","'27'","Mathematics and Statistics","Associate's degree","124","-2"
"122685","San Joaquin Valley College-Visalia","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","31","-2"
"122694","San Joaquin Valley College-Bakersfield","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","73","-2"
"122746","San Jose City College","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","3","-2"
"122746","San Jose City College","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","12","-2"
"122746","San Jose City College","2011","First major","'27'","Mathematics and Statistics","Associate's degree","2","-2"
"122746","San Jose City College","2011","First major","'40'","Physical Sciences","Associate's degree","2","-2"
"122755","San Jose State University","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","68","-2"
"122755","San Jose State University","2011","First major","'11'","Computer and Information Sciences and Support Services","Master's degree","53","-2"
"122755","San Jose State University","2011","First major","'14'","Engineering","Bachelor's degree","341","-2"
"122755","San Jose State University","2011","First major","'14'","Engineering","Master's degree","776","-2"
"122755","San Jose State University","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Bachelor's degree","13","-2"
"122755","San Jose State University","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Master's degree","3","-2"
"122755","San Jose State University","2011","First major","'27'","Mathematics and Statistics","Bachelor's degree","22","-2"
"122755","San Jose State University","2011","First major","'27'","Mathematics and Statistics","Master's degree","9","-2"
"122755","San Jose State University","2011","First major","'40'","Physical Sciences","Bachelor's degree","46","-2"
"122755","San Jose State University","2011","First major","'40'","Physical Sciences","Master's degree","16","-2"
"122755","San Jose State University","2011","Second major","'14'","Engineering","Bachelor's degree","2","-2"
"122755","San Jose State University","2011","Second major","'27'","Mathematics and Statistics","Bachelor's degree","4","-2"
"122755","San Jose State University","2011","Second major","'40'","Physical Sciences","Bachelor's degree","1","-2"
"122791","College of San Mateo","2011","First major","'27'","Mathematics and Statistics","Associate's degree","4","-2"
"122791","College of San Mateo","2011","First major","'40'","Physical Sciences","Associate's degree","4","-2"
"122834","Santa Barbara Business College-Bakersfield","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","12","-2"
"122843","Westwood College-Los Angeles","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","46","-2"
"122843","Westwood College-Los Angeles","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","259","-2"
"122843","Westwood College-Los Angeles","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","0","-2"
"122889","Santa Barbara City College","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","10","-2"
"122889","Santa Barbara City College","2011","First major","'14'","Engineering","Associate's degree","12","-2"
"122889","Santa Barbara City College","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","3","-2"
"122889","Santa Barbara City College","2011","First major","'27'","Mathematics and Statistics","Associate's degree","16","-2"
"122889","Santa Barbara City College","2011","First major","'40'","Physical Sciences","Associate's degree","18","-2"
"122931","Santa Clara University","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","1","-2"
"122931","Santa Clara University","2011","First major","'14'","Engineering","Bachelor's degree","157","-2"
"122931","Santa Clara University","2011","First major","'14'","Engineering","Master's degree","187","-2"
"122931","Santa Clara University","2011","First major","'14'","Engineering","Doctor's degree - research/scholarship (new degree classification)","6","-2"
"122931","Santa Clara University","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Master's degree","113","-2"
"122931","Santa Clara University","2011","First major","'27'","Mathematics and Statistics","Bachelor's degree","14","-2"
"122931","Santa Clara University","2011","First major","'27'","Mathematics and Statistics","Master's degree","4","-2"
"122931","Santa Clara University","2011","First major","'40'","Physical Sciences","Bachelor's degree","10","-2"
"122931","Santa Clara University","2011","Second major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","0","-2"
"122931","Santa Clara University","2011","Second major","'14'","Engineering","Bachelor's degree","0","-2"
"122931","Santa Clara University","2011","Second major","'27'","Mathematics and Statistics","Bachelor's degree","2","-2"
"122931","Santa Clara University","2011","Second major","'40'","Physical Sciences","Bachelor's degree","0","-2"
"122977","Santa Monica College","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","16","-2"
"122977","Santa Monica College","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","1","-2"
"123013","Santa Rosa Junior College","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","1","-2"
"123013","Santa Rosa Junior College","2011","First major","'14'","Engineering","Associate's degree","4","-2"
"123013","Santa Rosa Junior College","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","9","-2"
"123013","Santa Rosa Junior College","2011","First major","'27'","Mathematics and Statistics","Associate's degree","22","-2"
"123013","Santa Rosa Junior College","2011","First major","'40'","Physical Sciences","Associate's degree","6","-2"
"123165","Scripps College","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","0","-2"
"123165","Scripps College","2011","First major","'27'","Mathematics and Statistics","Bachelor's degree","5","-2"
"123165","Scripps College","2011","First major","'40'","Physical Sciences","Bachelor's degree","7","-2"
"123165","Scripps College","2011","Second major","'27'","Mathematics and Statistics","Bachelor's degree","0","-2"
"123165","Scripps College","2011","Second major","'40'","Physical Sciences","Bachelor's degree","0","-2"
"123217","College of the Sequoias","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","6","-2"
"123217","College of the Sequoias","2011","First major","'14'","Engineering","Associate's degree","15","-2"
"123217","College of the Sequoias","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","6","-2"
"123217","College of the Sequoias","2011","First major","'27'","Mathematics and Statistics","Associate's degree","10","-2"
"123217","College of the Sequoias","2011","First major","'40'","Physical Sciences","Associate's degree","11","-2"
"123299","Shasta College","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","5","-2"
"123299","Shasta College","2011","First major","'14'","Engineering","Associate's degree","8","-2"
"123299","Shasta College","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","4","-2"
"123299","Shasta College","2011","First major","'40'","Physical Sciences","Associate's degree","1","-2"
"123341","Sierra College","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","40","-2"
"123341","Sierra College","2011","First major","'14'","Engineering","Associate's degree","4","-2"
"123341","Sierra College","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","16","-2"
"123341","Sierra College","2011","First major","'27'","Mathematics and Statistics","Associate's degree","28","-2"
"123341","Sierra College","2011","First major","'40'","Physical Sciences","Associate's degree","11","-2"
"123457","Simpson University","2011","First major","'27'","Mathematics and Statistics","Bachelor's degree","1","-2"
"123484","College of the Siskiyous","2011","First major","'14'","Engineering","Associate's degree","4","-2"
"123484","College of the Siskiyous","2011","First major","'40'","Physical Sciences","Associate's degree","2","-2"
"123509","Skyline College","2011","First major","'27'","Mathematics and Statistics","Associate's degree","1","-2"
"123527","San Bernardino Valley College","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","6","-2"
"123527","San Bernardino Valley College","2011","First major","'27'","Mathematics and Statistics","Associate's degree","12","-2"
"123527","San Bernardino Valley College","2011","First major","'40'","Physical Sciences","Associate's degree","5","-2"
"123554","Saint Marys College of California","2011","First major","'14'","Engineering","Bachelor's degree","2","-2"
"123554","Saint Marys College of California","2011","First major","'27'","Mathematics and Statistics","Bachelor's degree","4","-2"
"123554","Saint Marys College of California","2011","First major","'40'","Physical Sciences","Bachelor's degree","9","-2"
"123563","Solano Community College","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","8","-2"
"123563","Solano Community College","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","19","-2"
"123563","Solano Community College","2011","First major","'27'","Mathematics and Statistics","Associate's degree","6","-2"
"123563","Solano Community College","2011","First major","'40'","Physical Sciences","Associate's degree","13","-2"
"123572","Sonoma State University","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","14","-2"
"123572","Sonoma State University","2011","First major","'14'","Engineering","Bachelor's degree","2","-2"
"123572","Sonoma State University","2011","First major","'14'","Engineering","Master's degree","1","-2"
"123572","Sonoma State University","2011","First major","'27'","Mathematics and Statistics","Bachelor's degree","20","-2"
"123572","Sonoma State University","2011","First major","'40'","Physical Sciences","Bachelor's degree","28","-2"
"123572","Sonoma State University","2011","Second major","'27'","Mathematics and Statistics","Bachelor's degree","1","-2"
"123572","Sonoma State University","2011","Second major","'40'","Physical Sciences","Bachelor's degree","4","-2"
"123651","Vanguard University of Southern California","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","0","-2"
"123651","Vanguard University of Southern California","2011","First major","'27'","Mathematics and Statistics","Bachelor's degree","3","-2"
"123651","Vanguard University of Southern California","2011","First major","'40'","Physical Sciences","Bachelor's degree","1","-2"
"123800","Southwestern College","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","14","-2"
"123800","Southwestern College","2011","First major","'14'","Engineering","Associate's degree","2","-2"
"123800","Southwestern College","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","7","-2"
"123800","Southwestern College","2011","First major","'27'","Mathematics and Statistics","Associate's degree","9","-2"
"123800","Southwestern College","2011","First major","'40'","Physical Sciences","Associate's degree","3","-2"
"123961","University of Southern California","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","39","-2"
"123961","University of Southern California","2011","First major","'11'","Computer and Information Sciences and Support Services","Master's degree","457","-2"
"123961","University of Southern California","2011","First major","'11'","Computer and Information Sciences and Support Services","Doctor's degree - research/scholarship (new degree classification)","35","-2"
"123961","University of Southern California","2011","First major","'14'","Engineering","Bachelor's degree","409","-2"
"123961","University of Southern California","2011","First major","'14'","Engineering","Master's degree","1184","-2"
"123961","University of Southern California","2011","First major","'14'","Engineering","Doctor's degree - research/scholarship (new degree classification)","93","-2"
"123961","University of Southern California","2011","First major","'14'","Engineering","Doctor's degree - other (new degree classification)","4","-2"
"123961","University of Southern California","2011","First major","'27'","Mathematics and Statistics","Bachelor's degree","39","-2"
"123961","University of Southern California","2011","First major","'27'","Mathematics and Statistics","Master's degree","37","-2"
"123961","University of Southern California","2011","First major","'27'","Mathematics and Statistics","Doctor's degree - research/scholarship (new degree classification)","8","-2"
"123961","University of Southern California","2011","First major","'40'","Physical Sciences","Bachelor's degree","32","-2"
"123961","University of Southern California","2011","First major","'40'","Physical Sciences","Master's degree","16","-2"
"123961","University of Southern California","2011","First major","'40'","Physical Sciences","Doctor's degree - research/scholarship (new degree classification)","38","-2"
"123961","University of Southern California","2011","First major","'40'","Physical Sciences","Doctor's degree - other (new degree classification)","0","-2"
"123961","University of Southern California","2011","Second major","'27'","Mathematics and Statistics","Bachelor's degree","3","-2"
"125028","Ventura College","2011","First major","'14'","Engineering","Associate's degree","3","-2"
"125028","Ventura College","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","3","-2"
"125091","Victor Valley College","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","11","-2"
"125091","Victor Valley College","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","13","-2"
"125170","Berkeley City College","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","3","-2"
"125170","Berkeley City College","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","1","-2"
"125462","West Hills College Coalinga","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","3","-2"
"125471","West Los Angeles College","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","7","-2"
"125499","West Valley College","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","4","-2"
"125499","West Valley College","2011","First major","'14'","Engineering","Associate's degree","2","-2"
"125499","West Valley College","2011","First major","'27'","Mathematics and Statistics","Associate's degree","6","-2"
"125499","West Valley College","2011","First major","'40'","Physical Sciences","Associate's degree","7","-2"
"125532","Carrington College California-Sacramento","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","9","-2"
"125727","Westmont College","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","3","-2"
"125727","Westmont College","2011","First major","'14'","Engineering","Bachelor's degree","2","-2"
"125727","Westmont College","2011","First major","'27'","Mathematics and Statistics","Bachelor's degree","5","-2"
"125727","Westmont College","2011","First major","'40'","Physical Sciences","Bachelor's degree","9","-2"
"125727","Westmont College","2011","Second major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","0","-2"
"125727","Westmont College","2011","Second major","'14'","Engineering","Bachelor's degree","1","-2"
"125727","Westmont College","2011","Second major","'27'","Mathematics and Statistics","Bachelor's degree","1","-2"
"125727","Westmont College","2011","Second major","'40'","Physical Sciences","Bachelor's degree","4","-2"
"125763","Whittier College","2011","First major","'27'","Mathematics and Statistics","Bachelor's degree","6","-2"
"125763","Whittier College","2011","First major","'40'","Physical Sciences","Bachelor's degree","6","-2"
"125763","Whittier College","2011","Second major","'27'","Mathematics and Statistics","Bachelor's degree","2","-2"
"125763","Whittier College","2011","Second major","'40'","Physical Sciences","Bachelor's degree","1","-2"
"125897","Woodbury University","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","1","-2"
"125897","Woodbury University","2011","Second major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","0","-2"
"126119","Yuba College","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","3","-2"
"126119","Yuba College","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","4","-2"
"126119","Yuba College","2011","First major","'27'","Mathematics and Statistics","Associate's degree","5","-2"
"243744","Stanford University","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","86","-2"
"243744","Stanford University","2011","First major","'11'","Computer and Information Sciences and Support Services","Master's degree","155","-2"
"243744","Stanford University","2011","First major","'11'","Computer and Information Sciences and Support Services","Doctor's degree - research/scholarship (new degree classification)","23","-2"
"243744","Stanford University","2011","First major","'14'","Engineering","Bachelor's degree","261","-2"
"243744","Stanford University","2011","First major","'14'","Engineering","Master's degree","671","-2"
"243744","Stanford University","2011","First major","'14'","Engineering","Doctor's degree - research/scholarship (new degree classification)","228","-2"
"243744","Stanford University","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Bachelor's degree","62","-2"
"243744","Stanford University","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Master's degree","173","-2"
"243744","Stanford University","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Doctor's degree - research/scholarship (new degree classification)","10","-2"
"243744","Stanford University","2011","First major","'27'","Mathematics and Statistics","Bachelor's degree","53","-2"
